user,XRD_Volume,swaps
rdx1qspd6ax73r79zz28m2cg05qertztmjs9w5gyz9flvfe3ryvujn22jxstzurte,268.645323335358601201,1
rdx1qsprzpd3gx3nxfng8raw6jnnqyp7u20y5fqqw6yurar6v3q4g9wrg3qvp9akl,268.638816626073854610,4
rdx1qspkytu9vyfv5u5re5gltql7xh7y53dwzddhffuup4nfkycchrrkwlgdlqrh5,268.542969422319146553,2
rdx1qsp8vqnw56h7rd08rgymtl7re24yree3fslk04p4qqq6muxregs8j8gn96qlc,268.524266660162388693,2
rdx1qspa7atxk5zv2tlnjjces3zcl58fmtnas5pjcak5wyaygk9p5hy9n3s6ruyxz,268.510234829107161949,1
rdx1qspmqmft8swvvqgu8g4e5j8avv0qsg0slasfreujgxwwawpx08d352quaa4xl,268.392889843733244994,1
rdx1qsp9n3jhmjv9827sccctdlg373u2tya9lx4dw6y7fwp8h024plx359g70q3gl,268.257637670475180060,9
rdx1qspnxg6hqj2jh9m4evyqedcxhh9u5gs297rhxave4678umh8agj6u2g4sgupu,268.181107018289339438,1
rdx1qspx8mnc7zj4h224a3q8msxp49sdtsf4c3esutg7x9u2rw86lwnjcgs29gk7u,267.945367041625372168,3
rdx1qspqffh0vrc8y8pm0zr8n6heyuww8a72ru0ypz9lhkq3z5fuw04lxggthvwq4,267.789885657986139197,1
rdx1qsp3y49mj7g62vlf2gv4g2xh6h6kjg0pfn6y98xrw995vastshcen2g9r8kla,267.754011567863334603,1
rdx1qsp5lr8j423ns2dta7a2chj4z5z3dc6w35h3x0w4pgqdddzzacaydnclu70qs,267.559842842484017158,1
rdx1qspep69yp2f266m4ayvngk0559v92anxs85r5cp3x03xaxrkgryp7tsk0gsj9,267.537930484360876646,1
rdx1qspvvtu3dfv509s2sq4uap4cyvcl5drz8727ljfxtsn0psnn63r5mqcdurssp,267.218853025806370299,1
rdx1qspzwqy4z62d7aecqlx6hfu2r0g6zdxj2ly3lguup5fgmgd4h6luy5serexns,267.129693131706120471,3
rdx1qspya3jjvxj9xd5yc9nkexmxd8yqz4fkswqwde8zyd6m0u0am6ms50g59ffrr,267.076146575741343516,2
rdx1qsp6jgnllrc02vwnwsqq7f3h7vj3vhzcvpd7a8s8jwfda5m4v6hs2dsl7pu5e,266.962436792684200587,5
rdx1qspmpfjhke00gt9cqkdsdh6jujzc9tvg7lqplywlcn96gjlzegqmv4suegjt9,266.807574609444179442,3
rdx1qspg4s46n6m76tcws9gkrhxhqus7peqye2kltl3rdpea6ycn8safzasxl5p2d,266.726061119191440394,1
rdx1qspwaz5nuddvy6ajwp6s5wvzlvgmeddvv74vnfk3gzzexn7j6txkslsstwqgn,266.421984924187889072,2
rdx1qspf0fw7n98hrt97mj7uhxqzhdglmzg70hp877736q8kk2x4maczv7s9ap7n7,266.036765476088359994,1
rdx1qsp036jcpnmnskf2xhqsycyhdcz273fkxdnjdt7tc8tel0pd5fzq2uqvnl0m6,265.787119952690530553,2
rdx1qspnl670vxqmz96l8f0qkdysyrnu3yeu05x3aegqwsjxc0mjrnj4w5qetxwgf,265.494791994777063647,4
rdx1qspcpaazrcqz0z709w3stjpeh4f4zmpkc6qj3vfpxkqzu6vqlytt9eqttc4xh,265.390784951464687704,1
rdx1qspscg53ldw66sc9k4jqjjn8ap8t4ns6ze5z6skj20kq45vceudmers3rzh22,265.271417937997798883,4
rdx1qspzxj6y95jcvfm9kuc0qp95xugmg2hn3edy03nxc032ywungsu2szq3r3xgy,265.155041669608602967,2
rdx1qspw4seqj0rugutp7l23v7fqwe9yegl7vfpe7ahxjt03elmr77r2n2qe0nh26,265.153681303843405341,3
rdx1qsp4rmgy5rfwmlspk9f902ausvzc4w3q8ugs469wsxghjdjmdgmfargty0490,265.070894403226474149,1
rdx1qspkczxvfer04u8z8dkqkkzuzdczge7erwc6udzz5t8w0879d0e7hqqe8e9qn,264.664147743739882313,1
rdx1qspjmw5hgs3thwr7xxyqgzkfflh6ncv3sctapn05ydfay9pd7nyqyuqu8e23m,264.515883991749363394,3
rdx1qspakfnwvk2arpxa0k2t6hg9yddlp9q7grehyrs5cdncj02r8sqvkwg3m6456,263.456214366504384409,2
rdx1qspyacwv4fecvlpcw2ur5sxsycgrdd338tnutz4kf8qsett9tw3nc6s8xh8jj,263.419359331640475726,1
rdx1qsps4m96jww4cgm6clpe2a53aed44j02lcpqxn6muszqgj5q39lf9xsrjx047,263.121743579174219730,1
rdx1qspkd9ykeym7nvadncrwqpxgjqp6hlfarcxdld9ajren42lw9j449lcu8mn36,263.099041363194706469,1
rdx1qsplyjc38hswyr5ahrx50d83sedrglrptk9v3xruuq8aj9c6rklh2pq5rqhr7,263.068710776532798619,1
rdx1qsprjjar4sasdl49m4zwg3q8cuwp4v6s6evkz6jhql82d4nwjusnmvclhkepp,263.018427399231171694,1
rdx1qsp9e2em5gqm4rvqql5nws8zlhajuwqm3a97zy7gj45wn372xl5r4zspg7een,263.002340238447630473,1
rdx1qspf24q8qadt85lp5n22sy2sjx2k70yk8jdzwz6dz9m8cyf0ygxg4tc2njak2,262.674938511417152420,1
rdx1qspwh2mlrgpxjvxk6k2ldsj2q7ufe3z4ryzr4ksgqrrhxt5rjhrkvxc5m3svu,262.648628532017403174,5
rdx1qsp7zpvvuq4d5gtrsnusmz078p39fxxgwjs70kzm0cj5v7q7yy4d53ssd30fg,262.581549946168294477,1
rdx1qspdl3usmmcasnaud0lr9mr07s2p9sp2arqalu4c44ks9mu3fec58fskdx4gm,262.378546730338538162,3
rdx1qsp5zgy6awz6483k0yzccnd5l4v8w6s9g5pzdznlz78q70d7mdvlr6ck6hzc3,262.322803504097612541,1
rdx1qsp5rpwcspr4m4e74m2enpvmjqkalula3jq58tcm3rd0h4qw309qt0c2qklcr,262.240362359809728920,1
rdx1qsppefwgxuqmaw99wp6g3u0zwxjn08xgx2lv7ahj7t47tezgayyv6hclu6knz,262.123336526157881625,1
rdx1qspajwju8s0qaquczugku5nm8xx5vftfs768nm0tmxc2appteysh3sca6ndac,262.041069364628530680,2
rdx1qspe9vk64w8kkywkr9jtz7pz95h58mvphnljr5gf42uks5qdtunfzwgm94ryy,261.952017849664640118,2
rdx1qsp3gcx5244ywv56fal5rne8l7mcxqx3smcke336ags272guejmhhpq9z3jjp,261.544503195416768761,1
rdx1qspkcuk2fqteukcqqyncn7phvl8uqyhrvazkdvutpl8a6l9jh75ax6sdr02eh,261.380997907565697340,2
rdx1qspyma6sc5vdf5q9z07fpj70m7um28jpy8dsqn654yh0z79vdc2fyfc8etges,261.360640831937669982,2
rdx1qspzkmd5plc88v3h36xayfmsuqjc9z48epnsmfmltaacsg7hy8tsdxssrt44x,261.087098658974432335,3
rdx1qspy5jy9tc0f30uzrx99gqrtyfw8gwgsl4fyemt96y8admxm8p6mfesuxzpjd,260.726797443985378126,1
rdx1qspyjvut6jq0jf3370zz2fz25u9ua3rjjzv44henzaf6nm84d0092fsv3q20w,260.726660703748937287,2
rdx1qspgrkmmvujda4rhnz75svwp4s7cj2kl9f8qgzdfk7jrs46ll0w854cs592h6,260.494789348321555104,1
rdx1qspwpsp7cv4h5jd8ugxj9fs9zxpd0rnywy82avrg30t0tqv84pv9xwszu6vdv,260.154948758517281002,1
rdx1qspf9xzr3de94c4nk79q85atunpctnandx2kmck3ng5eje78ajwtx4gz9t6m0,259.912622542481226976,1
rdx1qsp4tvt3led9j8nqv857rytq2dthzche9cjekculgqzq8u95qjjnrcg40ud5a,259.809132370764115789,1
rdx1qspr6qh3whyv4u6esxdufmwzjmuqpd5lh4rukheqwd4eypgng0ns0wstnty8h,259.741966650369537925,2
rdx1qspptyw2fv37en7rrqj7t0e5kl2zlc45e3jkq882e5aetkjmkwtupxgc08hks,259.689326807176870006,1
rdx1qsphnp5zc07psspwa4lpep5vx00tk0lge9y0j5guv2v5mhemhrvatush9l9jt,259.679519291577913543,1
rdx1qsphtrum4yhfr4r3a22glgnyz8fftvvmvqhc0gsvhsuz7rh5qxhn82sszg6cz,259.310143364250356920,1
rdx1qspmvsx8e3ypktph7sv0v6tjmquhywv64czuxqg9vur0eg5v8wghr7snp7ya9,259.133866142608385476,1
rdx1qsp5ftty4g4qfz07xje349mtcu2cfc9x56t5ky29vg82hvvnvvqa6jc4yjnx4,258.718231541369735158,1
rdx1qspdfufhhp2ulz3kdwyd40kgrwfka2hpt9p9nt0h5aekxrr5hn2rlwqjmp2f4,258.699850126834818755,2
rdx1qspzdwl2w334zuypzsv463ysfyd4365nxcjuv8lye03f3mzuu4fflqc3v2un4,258.397523386477150742,3
rdx1qsp5vpw633ts8t9cxtssk05rlvwu00c0sdwrwjwqme7xhcua9qdmv3g8rn4h6,258.269604523805474192,1
rdx1qspdayy3z0zwc937h4p9x7w2095g3lmrpy0x2ndrs76xp7vr5xursgc0uf9ye,258.032853704757118122,3
rdx1qspfeuh7h70r9zfxgnn5h8ajh7ktcfv8dxnmzejgnhuwdqcley6hzzqas8tcy,257.818201393236257199,1
rdx1qsplexamx2e9qv0ymnwwemnmwa4cqg3ks80kczdq2p3e9pxu59p2phqnlqhd8,257.800269039489845530,1
rdx1qsphfhxtnu0v7h7krk5fp29c7em0zjk74yrsulcwdh7p3f6g4fqerhgwgrvj8,257.764413669051302859,2
rdx1qspjkue42qtc89fwgm2wudshk8jwktzp0dka3gvd3hfl0ml6xrqvchgk8hvau,257.682586953654084246,2
rdx1qsp6v0zfx2y3ftrp8wlfetg3g54ja50awxuh6256kv5207c3l943hfccdnzg7,257.024871823492007582,4
rdx1qsp07p0z8t527ng2uyewcrqg0yhzc47fnu6mzlak920v996wfwlpzssc2kcv7,256.889834303130739291,2
rdx1qspnp40e3qfvk352jsnazgflwk03nmzv9rym3xds5ltcfc2px303ypsk274w5,256.718058711962744826,3
rdx1qsp4j4w76f64zpl706fw9ey96ktfw6w5qz2dm00lt94xekvfmfqgfjgw6txsl,256.192935328013719879,1
rdx1qsp77xzmqljreeq3g8s3rgfhxm3flupmy7da89x9njmc5c0ha6y23egeq9nj7,255.956319696211884082,1
rdx1qsp4ca2mqwyf0660s8r7dz4da9dp2z2z3wzsmql672zr0v8r7rx0mpqj3k5eu,255.635808640816677756,2
rdx1qspuqy75lhacrd7vvctndnukguzvc8lrac824qvtyrgpe6gx7yurrcchgu3g0,255.369845036503963494,2
rdx1qsp7lg6gwzvtmuh2v9sx9glxp8zxwhtj0km0d5z842a8fvqdfwp07tcp6lny9,255.130747531986217559,1
rdx1qsp09vzqalhyae7nlajdq9r7ejdl4t4s0va25t43hrefgscshse2f7s00uk4t,254.650767370423354316,2
rdx1qspv4r65sm0jsg9rqx8m7tdhmheknr35454fc8kk66m43cfhkm8yx6sadrrj3,254.440073265887122823,2
rdx1qspzp76hsmugzd46jz0l928dy2s4d8kyr3kqe4d0c7zjd5v06ska6hsdd36wj,254.391395065472430898,2
rdx1qsppewvfscwxv33f7tjd5mtgpkg4anwv8mtpzfmejwgg44fznesd0csgy9v5d,253.905449876401232201,2
rdx1qsp0x6zpdglkulufrf0dqqzpxjuhqk7fge7xfsax86nxmygq82eam0g08vn64,253.332448058591570303,1
rdx1qspmmqyy29xh0mjmhe0enetq0er8qa7y37j5qyp48mf50tytvp3krwsvjzq3z,253.280596023271223245,5
rdx1qspjsedzdr3c4thvulyhy8xnrhqygt9vxcqgzfv0vumsl688utmjkhqetwk5q,252.528075953226533101,2
rdx1qsp2r66muss3rrsj9vm06uf6jp353rpecpafk27cqs9uexlramx0rnc8u9fje,252.319815385742858439,3
rdx1qsp9fcntc2n0ej6gflhtxyg9laz5e6zc7hm0l0fse90hpqn6hg3fv5c055aht,252.208225360810182526,9
rdx1qspuvu634xjm4us02ma98wwmmtl33ck82km7rs3x5x0xvyzxc2zm9cg8zwcu4,252.102975041533486606,2
rdx1qspjn3gr0x59qt0wc5l3e6anqy9rl05ztfl558m5v2eg2cftf7w73qqlcl77t,251.866547003556274032,1
rdx1qsp7a504jjpgqvafnd8rrgxe0m0ccdlde0f4svcspqv20fctawqss4gre27hu,251.506919623861838455,2
rdx1qspyy74kxaearfe85wl56wzmna2gp420t6xfw0wcqme6lu0gtvxhstqatpd36,251.236267811364441806,3
rdx1qsp5f50n3a06cm0lmtxt5j96yvnaavqlf7qu7gty5lnzr3gdecsa9mgt626ta,251.177532786226287194,1
rdx1qsp62q40fmystkyjq56lva02knwppkqzrejllp5mxn6xx0gvewuf6wqc83der,250.826911778656361805,3
rdx1qspf88n06enldjp96a5t6469s76f79jlugq0jkwddrp2amk8zmv6j5gfd989j,250.676290233416007025,4
rdx1qspn0ztu56hkjh9lq652vvtatnwsakefafkmn7pmr67t7ldtuu2m6pqsfmxfv,250.323530077067698269,2
rdx1qspt40ywpltf9g783vv5c793vj62fzn4l8ddvwxuplldd3n94n2s5tq94x8ch,250.241292431965386436,3
rdx1qspqdhxmel7csfx8de05hf9jheymz2t25fkm5ky5vxp90wu9mavr94qjdtgrn,250.203848082275866578,2
rdx1qspz62ulx4w0gwtkylc85vz29ujc2lczn8slz28drthxhvysxtug0lqs4hz0h,250.074405415093247874,1
rdx1qspzf09gyk9ujms7yrearhetgvwyz9ea9x7nhlh7nry72pa4zxzfqug27k5xl,250.000000000000000000,2
rdx1qsp37ytwpkt958j9rm4uj6cmhmfwu7pexs03cv2e4vdz58rd6ssx8tqk94vzy,249.987815814499475077,6
rdx1qspsjun5gfmrt5wf04ha3jfnwd86ajmtghhs4x7zqvl2e2rf4zu688gk4t02f,249.698006036323125160,2
rdx1qspuhg5svlq40urlt03cr30ylwcrzydjlg5uxvdll66phfqj7gryl4segh49v,249.494776001853422088,3
rdx1qspd8055pp7cchu45asrg2fxnakpt6g89hyuf6zfecush78g3qej0scy5jpux,249.277476806401186241,3
rdx1qsppm7p9zsg7k67n8kpnsgeysckhzc39t73p3zk2tva4wq7wq3jmf5cux2hlv,249.096537014431969074,4
rdx1qsptqe6kltedku77u796a6ree60s45zy6t57fxmpcs2g3c488d5levgsqgl4e,248.908821110832678446,2
rdx1qspajvvyvp2px28r347ngzfmpc5kt3ndtnzendup8glgc037kkpwdvgwlz3lq,248.490904225996165250,1
rdx1qsphr8mumsk64dv3jt7laaujlqsl92zfxpzmyydvenea64wjdetxq3gxq3gf5,248.160736785548735019,2
rdx1qspt8037xf5gkaq7t7jzhmnyauzll4ed4adtumza2p8upmgk2f237jshvmnd9,247.903035116501806496,1
rdx1qspdnc6whu7pgww3z9wznnft9fr52vmac2aghfdvcjas7qtwddmdp3qvx2rz6,247.590585324799259699,3
rdx1qspcdsf6969f2y9wwthh42au3a7vdam5qygt6pgvxdxlkce7jff2a6s2ftytg,247.271402596368050969,2
rdx1qsp58n9uhk86jzquevt494zqqaeefmpn7xwt9uxshclhwjsgatmqjgc49duxe,246.825585665819380869,1
rdx1qsp77sf2cy2l87h392w80mptz4kjcegh53lvwv32uvsv4mxeen0zres5efuuu,245.667046942387492389,2
rdx1qspk56djmm8ntj8xc5wwkvsp58lgqdjxm35gx0hlz5epzzqnaetsvxsf8anet,245.539657185011605108,2
rdx1qsp3zn9l62pl60ww5xfjv0ycfpffuc409tfpah22tyghm9y8vqav9xq2ccetf,245.500607293121127441,8
rdx1qsptwxeljaaqnn37nnunn7d626x45d2caf74gwy5asjtqrk05psyszqa0htng,245.350441639860703595,1
rdx1qspjmf42lvfc8g8eteawmskhh0v3pjevntuawd8yxcchtxjjn3g7l3qgeeux3,245.219902162012053811,2
rdx1qsp3aut78v0nq0a7yqf3q7dw7lm3el7lefmgld8ungq2kevq9nvweusg3jmsm,245.023720491324037225,4
rdx1qspkeusw6q4ser2jhlyzmlgzlkur7s7x6jw2mape8shgh8xw73ldw8qd5nyts,244.557810489265190403,1
rdx1qspx4e84m8f97df2ueg6lt5c6uv9jnrjt0w7lx2usmmktvffqmqs22qm3yjx6,244.469233597620211250,1
rdx1qsprsyz7qg54heqq6z0dwtvl6du7sm2cfnlzs0dr8u58hwzcd5ceymq6r37cr,244.274902717996896293,1
rdx1qspjhnshfgtfwu5lp0azmscpw2vteepxs4pknz9v8fylnjt5ldkt8nqe6q4r3,244.112612438755214007,1
rdx1qspmn9m6n5etzp70rya5vkgkwwxe7pqvvs7h2m0ppjg7dpkeua6m8tczcft2s,243.610189508475323090,1
rdx1qspws32utqlmklvsgpa4wpgkrj233t7k9pr8g45aunqentkcu2h2z6stld7nh,243.433050329000776979,7
rdx1qspwm70jhun0y36f048u5vts3rsrkuzpjz6vqyng7wtkshrmfn5a2uggdr78c,243.359167066893794626,1
rdx1qsp5w9szkkkz65hyhde9nklkvshremk36v9peudl8xhpmk5qs8gaw0sv4tr67,243.253818570292783549,1
rdx1qsp5wentw90gk2nntprlltcg8d26wgyqs9rftx6d62sudg8m74jy82gt4xmf5,243.135618025780727855,3
rdx1qsp0tmc90fp22qkymqu0fetfz3a8fhathwx35qxrj522qedzdxqdk9g0mjkgh,243.000000000000000000,1
rdx1qsp6qxx2jxlf4xaew9gedc0s8fh8epeyevcy4k0uefwyq877qxmtagc5y8j3x,242.489267315181279274,3
rdx1qspkzjpkvvp36c67vs2xj48gqwxf0f8277grp8nhmsu2k9gdz4zv77sa6ut48,241.449413071987214166,2
rdx1qsp5dcf40qc3cwzhru9eene7hx23r6ef7rdn8l3p5a74rpjtl2384sqr9s4ns,240.531580730683955467,3
rdx1qsp3wuwwtkrr06nuk65vfasp89csxfr9xmw95wwkmfd2zf2fdsyy7fsq9lqt2,240.187692852505719991,3
rdx1qsphrgh2vjxz9cc8dz024p0rm07gl4jemh4ttuun2ajhechf2hs7chs6nakmu,239.773271786869848094,3
rdx1qspqy0q883vkjp6qtvcl5zgq8etx5dk7tzqfpqf7x6aax5h26n26dhgkc3f3j,239.727291614456566741,3
rdx1qspvauwk9d8lnfmhvagdmt9358qjktu6mdt8nk8ltpfy42t6jfx6tdcmczs06,239.700585116256789841,1
rdx1qsp6r6nywhwsue5x0wusxg09pvm7fd4206ldj3f5smzz7nu0uj4wz3shnvu8e,239.563628602548193913,2
rdx1qspshue2ytklxmmpjazyhjscq79ewp063649v6dk9k5ekhe0xz9l43s7f9fu6,239.306411945366098043,2
rdx1qspz5u3kzhskxd5x8ppalska7ea9xajucelnttdg84n7ms0wqm8d9ugvj37t8,238.702353505991635626,8
rdx1qsp77ylgkk66w6rs8jk07mhasdm7pj6sfu7u7l49wetewm6g7rc2mkgke8g36,238.418634258421732573,3
rdx1qsp0j39zqldkg5zcya5c8tydsr7z68u4wq2x42582c6yjw8pegy4slqatmfnh,238.378906586645653584,2
rdx1qspenrrzq7llt7agt0v8rwzpdghk5xfggka6sq52n2zz7svwn83fe4gjk0nuw,238.239114734831400517,3
rdx1qspuwsxm3ep4qxp9tzr9qu5rgccu38hnu34fvvjga6navvqq7ttnq9gwsc76e,237.777085107280336802,1
rdx1qspm4n2pq3m68ugxh5nstjgepuc3fug2hymjhwafxp4cke39ktg2apsrs97tt,236.943910622540737624,1
rdx1qsp76nlawdqam5r8ktl0z9cvlpe69k9ks0l8654u7fqgpx6t4xcxwkgzxwwd0,236.941588365551217978,2
rdx1qspzj3mwsq3dng690j7j005wel8azwdfkus06yghsq59qsllf02q6hg5qf330,236.905228375022149750,2
rdx1qspjdq62lk5x908s3f25qazdedf3x3ppl4d7njvwq34k922mn57x4ggue6zwc,236.902798260632981138,1
rdx1qspj8mqrtq3jae3t620xvderqlv388gxugdmn47rg0asg0xyftqz6lgtjf65m,236.850068731711714023,2
rdx1qspvu0lh5mzvk6gq8qsl6kzt6zzeh45zhjsxlwfmqw88vyj97lu8xlgl7x9ps,236.829435928109504654,2
rdx1qsplavjaqltc5adzgf63ev7qe7cxerkkqzhex7vuunmpxratw66jt9c862wxg,236.598176203958695566,1
rdx1qspqqnajknqleyz0t8cz6zan9jfwg4yg0c5n9qp054y5ng8p02tvqagypm4pw,236.407685667959555912,1
rdx1qspwqlwfxu7znglrag5wkemfuhcsxm3u869rc53fq7lmykl0vu9qspszr3vhn,236.172158709636389929,2
rdx1qsp579scu92dx2hjq68evj0pn3yk70gscngtck9dhvj6juswu8tducqljwvpz,235.947426429041241479,4
rdx1qspftfh9vlxfxuwcmlrxaj2m455venuvt3dn479ecva7u7a53td9ytcr72y0z,235.889727136330952934,1
rdx1qsprgketuc69shndj6jptec3lhx5ppv2vc3cqafaj0jp45rhlgzadvq3f6zmj,235.765556122524769603,2
rdx1qsp6uk0r49yq5jslknak0wvktwsffa3w2y0jr66lyt2twys2fmjyvtcmv8u8h,235.643078274678534266,2
rdx1qspe3ywkdhpyghs5nuzh0hg37r6v5ruvcp9qfaf4ps5y2a76hz4l8eqwvs4rt,235.639753462190438162,1
rdx1qsp8t39g0e6mp7p5t7pwk5gqtdy8rx4mc3wypsrxsh3zs7hr0225cssuarccy,235.097556035630862726,1
rdx1qspud0s0kghh9lf6cyyt8lqccke6cqamhywx3kkrj2htu3kpz2sgvgc4mwtl7,234.955793885510631249,3
rdx1qspuhf9mkjupy4se249ucpu6rpagg4220gkuxhf699nv5sahwts44dqpep46d,234.909694997264345350,8
rdx1qspvlm9n0sc4hyw9t9u86akztn24a0cvmj9elmpk2nkyr7vtdcfd2mgjufz0a,234.764222187696956296,3
rdx1qspkgvndglkfv2cjt87rnn2fpa4x9ufjwufx2h96srhnf20mjfflnccmumv7h,234.665321299335832346,1
rdx1qspzz84a82skk38jv7vu7eaymnrrmr7h7tsytg70zh649dl6ls0pypsqqr07n,234.664613945503909066,1
rdx1qsp095vdtx0h5pdypz4c0v3nydwtjv5ags3ze4a3xkefce5lzfwc3lsmvl6tp,234.118553638576771179,2
rdx1qspzk9qgucyyw0xpraunvnejcgkglu5ue5333yaqynsalrwk57gvztge9gc8u,233.827734528980714282,2
rdx1qspdmyrd3re9e20g2lzgw2m27e4jl5xqgqcks75clnyd8hf3t5uh4dsl0zgxp,233.455839099166655024,2
rdx1qspn3t5txzmpgzh9p7vuer26p3qgcwlsyfg2jfgpf4dke05tktrevhqvuhshy,233.422814406874171386,2
rdx1qspkkauvfwje7flk6pcn7rw4z2efcrxd7u4wq0pz2jnhw362nmmsxkgrm77xq,233.417932565757011176,3
rdx1qspsdg4uw2qjavh7zwd3ng9f9jetqfp0avqa78pw8z5ad7j3ptrs36s9t9xfr,233.303346322328026914,1
rdx1qsp75ygvyhgswznkfghple7gu8qgzjjdvh2ycpvtyn0h2d75f3ctayq6ccnv5,233.258688478971184419,1
rdx1qsp4ntaetpx0y60vh30vhd9za0du3njh7ns6uyk0jlylke7qy3u2sgscplqdl,233.165854106006312059,1
rdx1qsprrwa2ydqq7ulp4l5k9tsyerjrvnhgsd48fe58vuqy2gggj85vmncgwfzkz,233.025053942214448695,2
rdx1qspey4tft420w2vyqlpn4rpyeajyu2xhs863q2y3748829hmyl3lsrq384dzz,232.465582964115494886,1
rdx1qsp5fmnvc0ea33pvtya8h5qx47uhkvd4s4qm9fuzy28r06uh8mmfkvg5r6wz6,232.463847215160720361,1
rdx1qsph3g3ydsrmk4hdt9qn2rzw6gh9znxyrx5vxze390fveeu2nzpql0swdze64,232.017578170930368690,2
rdx1qsppq849zyggpckjtuhxcuq4cu8mn3hlqqhjmm7jfm3xvxxgplx2jwcysug8e,231.996939056565327999,1
rdx1qsp8ztesv5z6gwyjsuzy5d99jsqlj668dr0w4acp48j3y0fl6da6dxqyv4rdu,231.984276502480896913,2
rdx1qspte678xdqez6rkkhraxzpa78aj2jyq52za7n5a0l7gcv25678frfqfjzvu9,231.961947859052831892,1
rdx1qspa4ltscks8adxpdgphq0fy8e0umjeehllzmdql8n6y8xkdpp3sv6ctkh5uv,231.849242654113790236,4
rdx1qsp5pmyhv4e4um4mwktntrg865hnagucw962d0yvgfpy7rxnwst0m8qvz8pey,231.685947083908869737,3
rdx1qsp8kcdcstahg49c2tzl8w0t7j8pm43e5vef5hdeqfzj6wrvpdaeuwqj00wut,231.494822296963264535,2
rdx1qsp9ttgpze9236zw56npwtzkaqr4hrxmtdfxxlxa04px4fj96yvce5sxxld8a,231.251975027677361021,1
rdx1qsp2ms4jh65636eygxwskene4824s7jv55s5na537gkzhjgtymp8pfgr0hyrg,230.752905461183205967,10
rdx1qspzhdc8w62czejjdmxd7nu3wfz69fd2urgjcnjk5m6cs8h28vctsugl252qc,230.327688368945101112,2
rdx1qspz5zjpuyxy6vuymd25f7kzchzeupv86ulnalvwhfkgdsm556v8s5qks933w,230.134953694268814934,3
rdx1qsp9g8whnh0c6jlal29hm98ym879z2xnmlczrpwhdeqp34tmlvud2qcettgvc,230.061675744784906148,3
rdx1qspa56pswn3az0qp43rhplmwvagwl4tcehezlwk0ph45sy4mfp2uysqk87kjn,230.048543744294066148,4
rdx1qspqam3mftz59p83qyptcgvgls9a7qer4ck0eg2qtrlajcazmh0h8fsqwm3de,230.011524001280868224,2
rdx1qspj4jr7jr9jse33u5vxqnkg7auv0ncf4rlp0wms87vg887tzlnhy9cmm29kz,229.787978250677311336,6
rdx1qsprz7608qga73ylg9g28xat4du6t336lwjzlufjy37h6zku7ma39ns9jthqs,229.759724307125570997,3
rdx1qsp4ygk2lkjdkgzvrxmxd02j7shv0fljvfgtyls2w2wzy6dlvs77w9q62v5h5,229.755919684516038281,1
rdx1qspklsgpv62zlhqch5ehjc3m84gltmlcgauvgeeu9uv9rpar893radsr7gs5k,229.476425350651499204,1
rdx1qsp9rn467gyqslcwj9mhqanjmg826a5rtps7gjzfszl52njfx6jn3hcnd9kex,229.285511105489388166,3
rdx1qspzzn6de536g5g6rwhc5tgzhpv5w8cmzel7hme6wypkm6wra7mxa4c50ssar,229.262258358164549983,3
rdx1qsp3gafw3y3sr7rypukwcw2dz2e9cemrfrfwex4wz5kj57xjhs2mveqfpxmxm,228.624725671038659335,3
rdx1qspg3zdts6r49cyee43k9ltep8pn0jg8m957p47wy62zvt9xxhsqxvgey95z6,228.555219714881856323,2
rdx1qsphvxg4hdq6cyaqxx0dw7j3luyz50rz94xqm2mc3r2af2dplaqrpwgr9j29v,228.517255849237102001,1
rdx1qsp28fn9jcks38h6yxq7fat7ggd04n340cjxpzeemjt5f5s5nthgglqq8wv3e,228.496566735041395512,7
rdx1qspdtyc9dz4l3zlddehud7fx0cse2ddj8h7qcxwla4czhl3cqc5uckgw2w86f,228.283789013622433493,1
rdx1qspjvxp50ukmlcs2htjcengcujgcnmg56wdvtq2g64mtqwrlux5yq3qc3u90n,228.246887610208023497,2
rdx1qspxre7hqffs7xf2c6nxj02fx82g83vj6chjt3led8r2gfu4wjhvlmgkpce5m,228.203148279016730243,2
rdx1qspfug5c5yjaqnnxkhtvrrk6uftgp6vuz89nfhksey9yry7udy5ldnqaujyc0,227.598646192729089355,3
rdx1qspvjmpptml8nay0jm5t2n35vyjpdtuhwz6ha2cg7yawpeyswtzf8ks5u4nzu,227.208446572764661307,1
rdx1qsph0lajh9zn2mewwjnn6jywyw02vz89807rejae8z9gh0ry2x72dzcyw9jy2,227.144814815982045862,1
rdx1qspvrpwksmcr7xj2hcfulvntq2pylr405a8phvf3m6c4tfuazrkdv9c8vkx4q,226.974881553973815969,4
rdx1qsp8nthn4spf2m72uq66nxcjw4z7x9rm3r6dqg0khng4z876kpry2ncyg2tpz,226.746865255459526973,1
rdx1qspd6ltpdyutqz7tw9yyjukewfxft2deqfhhzc6hycqkqfsqgfy7mtqanzp08,226.672990929575914510,1
rdx1qsptady5e7396j5zz89z04hfux82l76g0mnamh7kdtkst6hc5mfayds7eafj6,226.243695933776431572,2
rdx1qspcuhy4ffsvtssgsmftmuefw4rnn4txcy448a2t33lmtlgtlplzewsqjdpz5,226.214135567813238485,2
rdx1qsp7dad0f4u98xjkksxlvq6t9dg2m5ls9cwgfmrm6lth8esme0nk88qzaj5qh,226.181644744345200740,3
