address,total_staked
rdx1qsprfy23wmpjeph2g3hcy3p6thqpzlanhg9x2dxaf80r6uwsst0mf8sh8jp8q,54264.84854
rdx1qsp6mhfrfswlqvvy6cp7mctpafzuaxa9vu2e2dt4sl0tyx4mjsc5l9spm34s2,54254.83385
rdx1qspq5hdtmk4s37lqqr05kwkm3p8xz79z8086rc0gg5w0nnqrs7gs5rqjjtafp,54192.97802
rdx1qspq8unyylp5uqc44es05850kr4wqt5tqxmf4tc68h5calm9t0j3zjquutxhr,54143.47378
rdx1qsp8z3ymghcmy6fwhx85pjm79asl8gmqht8wzfdny9mjrsfj6j8shrg08qpnx,54112.2795
rdx1qsp9vp47dsqguc500sgn84vy0t6yj8q8pew0psljyx2dhwh4yncpdksm7s2f2,54106.85094
rdx1qspat75arwx9x4em3aa8jj3fwcgcmetk3zwe8742jfmdceemfxfngqc79hqud,54072.41966
rdx1qspls9sg4mmkud52pj4e4s674x4rsaz4h6mv5w0fn58p78552e2z7dsaurgjv,54062.35109
rdx1qspnfs75jk6srjgfrztp4zfx6tj5fwlzrqz4shvmhv2c2usrdq39g7gqanhy7,53996.19596
rdx1qsps3h4zxh964et5dwtk7ydec3n8599n6hr5lag3nh45cphx8474ptsy7hne6,53989.74836
rdx1qspua4xwat2smlyzsymkp7hv0fxuttthsmvrm6dy66886lwj6q36y3qpqv3vd,53969.18142
rdx1qspp7ylhy6jkeeezvlht7d9ze4fgwy5fpn5fnc3w3fwdfu3c3xgrsjgp2z7xk,53950.2913
rdx1qsp0zrsyxzu65wjdngnnht2z9l866wlwkapjff4al0at58ux9kx4d3gqm9rxl,53946.89646
rdx1qsp7mequvjvkmwqclrmj5vync9ayd9qshral00gsfjxt4m7ua9x3h2qemu6xz,53771.61697
rdx1qspaz9gac6g6v44q4m8js9z6n8fpzn87wdrtjqr48c3ef2pawr5edpcrraynu,53768.4463
rdx1qspn9j448sfkqr6zd73vdw9wz85rye4l7u5dz8vnw633y5s55af9a9gepd95r,53762.1525
rdx1qsp88nesuf8x6vum60yw4d6e7tuwuemsv202qjvq9300ne7arw8u9ecfzll7a,53682.17197
rdx1qsp7rxpnsjtwplj9nd0k8plu3ntllp5gv4jlcvyf8hserflsfgyq4ug37glry,53632.66737
rdx1qspt7nvwxjqysvqr9f0t8m09w47ksjgwlh6d0nykwne5qms87a5vjcclvhfjd,53629.55565
rdx1qspcyue5uhp4qtz7fvt8jee0vh0t2wjxf7nzj4t3rtxretwyzt303vgcwncjn,53616.18157
rdx1qspyhpd0c0mdcnfctqlk058hw7njvunsspqjmj0g5thjuak8xms5g0c2j3702,53578.2434
rdx1qsp8esqy0whlp2vg9qnst583xd2q8e77g3qpf2d3t63tc5phr45l9hqjn6mxv,53544.04913
rdx1qsp5eqjz5lnsuvtsza37lj36a55a94mn236mzuy30gua0cuqekczw8c954jaw,53476.96477
rdx1qspahfjmzwc4r958wmlvkwu8w60hpmyys8c6n6agqsh6fazl6pryrjg0utaww,53472.89316
rdx1qsp3sc9dyk0z9myyfsah8athc8g07p8cyf2pzpara8awzzzaz52ec5cnhummm,53460.16816
rdx1qspvxp4jdjcp28lz2dunjjl3g2kh0qwdmm9gvcjjplk2dtn85lpjy4skn5a5p,53443.63905
rdx1qspfa28cd3ndkwjtnwn4fd7lhmu3ydhgphyk27lggggzkvq2p5dgewqlxtyx2,53307.88793
rdx1qspan2juh7k3lrzhg7yk48hnzfw3hn7p378ykqxc54crdc4xamyn2sc27u4aq,53298.64118
rdx1qspjh6vz0et7tmhlgs4xuuhs34guj7zzf8y8c9ge9rk4495f22ay43qhp3zlv,53199
rdx1qsp7gate8pxt9whd86dnre5j9gkfd6h97yywkv0pj0zj835v7pzy8ysxyz5nr,53180.17602
rdx1qspqugevqdjx08dzc5c4dwqwpmyrmp3a0pfkv7yvhxlmce0zgz4q6nsk0eh7k,53179.52625
rdx1qspydftdcu2j4d84u7caq2utj0ejdutnngmkmq7m6pk5epsyzkq0uussru535,53140.89511
rdx1qsp2u9h8mqzstdeqssrpz5wv6pa4qpt5f9gtzlsy93m5mrk6lfftl4g75najr,53131.56313
rdx1qsp984r6mn4mpp9w22aj9ruhg89y6wyk0juv09jpwnrp0yuea2jg0tc2m8k60,53113.19179
rdx1qsplq5529tlnezmklrvqgj9ezvt8a8c8r9w0q8hjna3v8sllk52el6g28j8qv,53090.93704
rdx1qsppfvpd956gmau7lc5gltnrpw2s4eety3823629pr639dz4rztyyvc7j3c26,52974.40527
rdx1qsp60m9shkc7ys89g7matmffcg4r5qchl38w80q352rjdx9kjqkt22q84077f,52969.39086
rdx1qspp22ermghra8l94er2w8kdn36w4mtsgdfagcjpqf98t2wyslecwegfyjmtm,52953.83893
rdx1qspex7nx67r8k5k22tujnf7ykamdeqs872dlqfkv237m9rlxngp5qpgayxsvv,52878.37669
rdx1qspvwqt9ulq6vt9nk32xny3ve222jaae4vx0nhpwu9gx4ksmvqpzvuq45uqwx,52852.80949
rdx1qspnw2lyrymgmy3e55th77q37axje50sqewevnyp770wrshnuhm4g5saz7mwd,52847.91992
rdx1qspa77rlpga83gpap4lrw5jf2a7s75rn67dzkda6pz4vgvy782a80rq5gpksw,52845.43055
rdx1qspm5grpuyukxpcse8p9rj2adwktq2yumvsmeza4ewvggvwv42rr60ct6y0w5,52812.50035
rdx1qspvwqprydj77qqk6ha4k0lruk5xnj3j75x96ye785zhuv24a5smjnqn62lvf,52774.03827
rdx1qspg5ft46uvxtsxrxg8787rgzednvc7np6llu6tsz2hd2w04k74f5xs7av9ya,52702.07204
rdx1qspgh5r0a99yrr57d35wljnqt4yanpzfw6eltdy0nketq0mhjstgzrq5ec26f,52689.7135
rdx1qsp6a79cfrzqf24uk0sgprzarqkq8a4nsdr6s8cm8aa9r86kr6cqnqczufcch,52676.61046
rdx1qspwrwr0x6jm484f3p0feynwjzvgeyy3pd2y4hpjjy2xq8le634tqxg7lu47s,52639.12971
rdx1qspv7qtj7rfp2decjawm0atxn3uz6elkwluc703tyhnep3rpr8u0zjs8n0gc0,52630.11461
rdx1qspedxe0lpzgas4rx90j2t23czqdp2p283jrfxd4rsa64r50mnny8fsyjlakz,52579.69021
rdx1qsp3fuqxgejexye76crty234vcea35m9926t3w87gte2vxg5qmuelvs4e44ad,52571.12107
rdx1qsp2eqw6yw2m66yym5nsdppht6glcnmjvmfwy924ydutvw7p7ftjvrq9vf8vu,52563.69254
rdx1qsppcqaqkqxpvclwhym0htv23s36flfkyaly8epvufc080ptu0gvalcusww69,52559.17396
rdx1qsp20qcfd57x9htyspgy2sqdsm3025dfkaprpyuqj2vngsm4lcgtcpgngj0tj,52546.07141
rdx1qspe2gj6lu4ht0k0kc29wnptcg2ndy3szsg637vel6v8r553j3tnq4c8wa0er,52526.40629
rdx1qsp5qdyl9e7twxqunaws2u2yhmm0rpwtx6k5k39cmch5jrzjltseacgxd8n25,52517.28943
rdx1qspuzrptyrj2defzyuhcdfsvyzrrk09g2wrf6j65898hmaspexcpn0q9e3wvy,52485.84681
rdx1qsp7tj2y0zndttppne6h3rdrlly8e8pgllefnuacyu3c4dgg4gcae8qvxxq6l,52480.30624
rdx1qspyja3mmc0zm85nwwvsugmmewhuwmh3j0fmk79c2mvwulhq4k0phasv4289n,52455.01264
rdx1qsp700wthlf6dkdu4skkm6kw2xulwefdas8k6mhwfer97wrqf2lm90ckwdfcg,52439.14817
rdx1qsp6st9c9clgksfgecfjs3jh3spkjf7ncka9zzs66kted7xay8ydjgcanqqtn,52421.4434
rdx1qspnnvpf8yqp3d97aazfz0vm8f2gmtn6ap5qg496j9qs3l9cp2l2wgc9upmju,52383.86763
rdx1qsp24q9lfx8ad4srjva77qfqx72lhp6xpwg4kfza5xhasjply8aegkgcyrfft,52325.83812
rdx1qspypn0muqxt64y8wlqlyxtn8n5p8rd7jtae0j0d3d3f6ev44j9yetgk69dcs,52289.70657
rdx1qspyjxnhk5a8zfkljs2c6x2vyxtv7qc0a32tkfcr30h83qkk4u26n6c7gwqzk,52212.84303
rdx1qspw932xhumur8qujxcxprrk67xlnthpfhd4wu024s73xcq0uwmtcsssggngs,52127.06986
rdx1qspl5uxugthv8zd39vg4d94hzlme0jqted5x7yykt8wcn8afdm2vt7qszetcl,52094.00222
rdx1qspdd5mtm0naakmhz0fn9jjrh4egffk24275ma8jpkfhagfka42vtmqyrz5yr,52075.71606
rdx1qspj25gthaxysykk2he6exm3r3f5la586fvq2mguz687ekfjyamf9pgqt4mer,52042.66718
rdx1qsp7t5tm3uuc6syzkmkdl2exwmrwepapj4u99qwj07k97vvguq4nt6gr7ptqr,51994.67123
rdx1qspvklw52y8kmqqw2j7faedt7mkka6chzv30fnamea66r8u8jllm6lcz05twc,51988.23249
rdx1qspy5s30ue2gqvg0mvahs3fy7fuwhrrdapnqtrhlhj634nczpdtx9wsayp5yl,51968.31654
rdx1qsp55cjcsa8l4wl9uj2vxgmptysevnn8wd92v2gwfjevdfgh7a4a7gqdg3gtv,51923.54931
rdx1qsphazqk5ygn3qch4rf500la4l9js4lrjdfflf597yjya9m32u5wtxqmg5t7n,51891.61581
rdx1qsprevvjvp5ua7h9yt069z3wuevvq365zlh9zt9v47shp3tmhf3jhscfck5v4,51867.16214
rdx1qsp6eaqs0wgf5gg880n9ttqa8rlrg3y0l28jlm8m3qm9xupv6my33sgmhjhfc,51857.43172
rdx1qspwgsxhgjkt3jrjqw4qc4gv3mt3uv06rzwnj75afpp8fs3rnyqxxxsnzcupd,51855.52153
rdx1qspwztag6a3ug2magfuekgwa0cfj9xd2s9kem06axd9zkwx3skqa4xcqx97z9,51849.42406
rdx1qspldszusrnlekxx6r2jqxrshm50n3lx5xk8857xw0h85uchvc369rqya09p8,51831.73373
rdx1qsp7ln62jv0z8q73k8jyfj4v3w2n8vwpwwvj9kua3kccju47v68uq6c2zxfv4,51817.50985
rdx1qspe08ms8yjslu58l6egke2gh6365hqrhv4knrcfm8lqrxujsu32ancd3n8l4,51788.00135
rdx1qsp9s4z8fhjtta76qzhs6e4nrrdj6xgfnah3cxxpex65ea4t9pj00xqpg9y25,51760.63077
rdx1qspy8ea7ne44r88pcxj4k3erg76mnz09xpdgxcnsa2qka3zx6sdd6cqw4jp4g,51753.25445
rdx1qsppln2dssgqqlmcf3my8te63jm2afkc0ja80hdukq2afq98hr5th6c9ufayh,51645.13683
rdx1qspwkv52wlwd52h9wtuefx2syyljtfq6mcnpvjctttj5x345hlfwdnsx47d0k,51640.4138
rdx1qspu8967tyxk9tfyj5nhatz3z9lsasdtc8lkv76hsu4kxdkfe8nycpqezp25p,51637.84935
rdx1qspmmkja2ths8ej8qjzcxs9y3khcgp6veegf7nnvjwtfhfnvt6gackgjapd8a,51534.49797
rdx1qspf049sul7cuppm4jpq6wlr2g38f0qpm0v4cz0a0yyre5tjl74ekyccwelfz,51508.43114
rdx1qsp26nzkhrxmdndze7265tnsens44quxzgw4aldfx0638wu5g5st0vgc2mhph,51505.9324
rdx1qsppwqyr76jcptkww76htjwkargssvcmelsg9jkmwhvzm3j8cg58xps29djml,51471.05751
rdx1qsp8xyu77wumzv84d75rd8fn34he6ch346suc5d72f0yf98evnxys0qw9lnmj,51413.75972
rdx1qspn3ku6465rydd2fprkxvn6qgktkm2a48dh658vz59cnhptg3030dqzdw88v,51396.26354
rdx1qspsyrl0x3wec0w25mhylkejtqt0e5vaalx9p7dl2pssgp68ysed57q06fam5,51383.82948
rdx1qsp3gkjc6f87hhqu2xpfpl4fu5sd89cutfmld8neqgn2d8c52u43hfscksxl7,51335.41631
rdx1qspau70zgauza5xkre9n9h08fd5uwf6nt5yx58cn9cl4eafayel3rzqff4np8,51332.8699
rdx1qsp62s4al50jlwc6p8mrwy2hmkhx52pr6zhda2e7uck2yys0ug7z2yg6rwk9j,51266.40465
rdx1qsp3rzmln3ahlq3m7lkyvl7g5kxcn7rusp79wnsm8gxzff5mrx3kzsch4zlww,51245.21138
rdx1qspmmlprvfgjyhu9tuzy7ww7cyhswaxrj4suz53ahhct22egfmea8gqmkyxz4,51215.08803
rdx1qspjyfaqrruf8udc80cu5kw9d00fk3y8v7qa5fzflpqvqemttnh6m5qzyv894,51145.88758
rdx1qsp0uwfrnth8we5qcf0kc53aq36jvd2dpkzt88ejkn4rq2ftsuerx9sg2z2ch,51145.61029
rdx1qsp4xtuyt4x603gh93av6y9eyh7l57sdguke9h74xheafs4fpzaaz5g5hn6nl,51037.3046
rdx1qsps3t0vdwxj3a0jclwddyu4zvy2du57f349rque3rc62pwv2z75f6cnvesgq,50996.25949
rdx1qsp9tc2fre9daca7yc76ywwqs4eduhkac7jjsl8ycvcnjzc8aenntjstsvcka,50964.37033
rdx1qsp0daaxacaxg4jka0sujk4emjnwgh5xjwqqdjl26ff6x6ca30z5rxg8mryr5,50830.25456
rdx1qspsm7z20upd0hflrc8kaj992k9gwuw9zu0x6qtphy84nl7ql2xsreqj9z5se,50798.99171
rdx1qspx0fg38kdfkkr2293ya8epdvmjnm8dqjapxdkx6xklgglexhg39hg9hke66,50789.01113
rdx1qsp7246dzhxnz3u8qsmac0f4vjjurjy4pees8nc4lrzcetsllsr393ql75clf,50786.564
rdx1qsp8nqlh6xclpjrdjsaxlyqa6u3uvx7r4vdft0c637jp93wsjvp7tdq2sca0v,50775.62029
rdx1qspjm6tmy6glgtx3h39xl807mu47r0gs645we3qq3nvcnukcmkytrwgv8cu0k,50765.48244
rdx1qspamhxl3v57zjqa5kj9kdam9aehrtk74g8t9z96l7nqug3j86a37egm4tw8f,50736.59937
rdx1qspy2c4ym7gutcd8kcnjhrq9t29npf4ta8lv3llh6k90ayawntdv7gcmpawak,50690.63979
rdx1qspd87azqzgd850k6ljaempy4w9zvk5kt2jpg8pz56rg0f23l8pa8zqff6waw,50690.35787
rdx1qspvrkndnnx5aq3mm06upp8hze66yw8n86c8dd8v599h50ccjmrz2kg52nlhp,50679.59042
rdx1qspgdnac3muj4zmn6qw3vfpflefscg3l8ugsc5935hc2p9cgl7n6d5shdjyfm,50655.01411
rdx1qspx85c0nkmy585ekszmq88c8mv8379y4quu45zda22n7gz37qee9nqfj7gec,50653.07449
rdx1qspj74enajjuwq5rmx6h64d2w3s76qgq6k0qgr945l8dut937xll2fgztts4v,50644.74786
rdx1qspge4p4zqs0vs0y6m2w43qw9fvc77w74p7s3ds3387uhuhmrsamwfggzhzeh,50607.7441
rdx1qspmysp6v4uxlem247wu2nandg4qhz2dpgkgh9xnfkxc3fnhyml5scgh7tsur,50586.20445
rdx1qsp3e7tt4uy3z4ywzkh335vxud2quyasse4lmnst4ektcye684lxuhcae7r0p,50583.68429
rdx1qspdeq38vay87u60r3hkk3huspqhpzsthh94dwu5expt7pp5j9vd7sq9xmu44,50567.30999
rdx1qsp5wju9m64wp42m344qk64jg0h8rujys0vfm4knkjz6j4uz2ptmuwg9d8lej,50540.28549
rdx1qsp7qevk323hw0vcacv93ne7w65v9vlaza33h8d653ygquz2z0cmlqcadchu5,50521.25924
rdx1qsppm7p9zsg7k67n8kpnsgeysckhzc39t73p3zk2tva4wq7wq3jmf5cux2hlv,50489.47885
rdx1qspj5mskzcwue2m53vjgws0sdv3gntc8tp5h3e3nxplxwyyphgxcams3fyc84,50472.18528
rdx1qspwxktelj4guhys3d80833kf8p5xa6fnwlvcja5elmlm5lwnsk8jxgtw20es,50465.15353
rdx1qsp7uq8tedevz57utracugml79zhjhumh7xxuuts0jhd6fsery7c7pqcrc77g,50410.98713
rdx1qspftvqm0mleskhkhwvs674ekcjjtxt60j3x5cdqhjfv07zc4ufd92shr28tr,50405.12603
rdx1qspmxf5d9wt6dwgcftdy3pph3wscgvj0lw8lqsmpvsj2978ehyekcfcqas8d6,50403.23515
rdx1qspverk6r7le7g6symlh9zkj8f7pyzsmxtp0uf7w2ff78v0kkz6a34sa4jhl9,50359.47337
rdx1qspdc8e2adfq676l4vcl2t4mjhk49wfastqfjd0z0gjfj6t8y37cs3qnvmkyh,50331.8442
rdx1qspj6zqrdsckug8wj6panl3sr7rfwuwz57d87qsqp58mcyp9xyapz4gf9gut9,50319.33835
rdx1qspry09t70tqy6myy0rn38nktfv6rxt6l9u7kz6g9nc9vdz32tmxz0cymyp32,50217.12163
rdx1qsphzr62uyfqhn88hyppn443zlkk77fulj80n5a9mg3cz4ktz4v64kczv4mxl,50194.91547
rdx1qsp5f24huwdavew4sjas7yh8kq625wggzuz3ath6ewwqjlxw3xe272cx4f2c2,50137.43929
rdx1qsp947u9em4cud07dg6xcxqww6wxszc44lnzqqxqtkucgy4pgf4t7sc0nfprm,50066.07066
rdx1qsprqm43uex4mytf77zsyx7s2ec5dgpjc9fyphm9x6qj0j0rf352v4ckkumw9,50041.13418
rdx1qsppvaksw2lfa8hv70zdq4m6t0jdlgu4eqmu4zazhg57anewra0u3ls9uytwg,50020.47337
rdx1qsph63ytnnuwrgmnzr4gu4e8dk4srdgrwk7cckqwme67d3ca5ls7atszxj88y,50010.12209
rdx1qspeehnruynxj507nfdynll2jdd0vy6j8wj866u6gvtgs6tdkavcvssxnt6ml,50000
rdx1qsp9njkt6s4j9ya2jpy6vgca72gm36nsmaxss63n7mqx25zmdde6j0cytut08,50000
rdx1qsp8nt8vjrg77pns052suqwxgx4rdxh56h8wg8fv7wk36jt9jc5drzg6qt2a4,50000
rdx1qspdp9wv2tdtelsnvt3re6hgv2r4xv8e4jmqt9kswtc5krs5dg439pq3q5d9n,49984.89549
rdx1qsp49t9kuvzmw28r4pl9hm7e34dznqc6lxwzfuv3wwulq5rr0adhujct2htxv,49965.42802
rdx1qspjs2m6jt2gs2jjtslupkq077zvfuufexmlq0qtp62ym390x2krvfskxx40e,49939.90044
rdx1qspqwgpdar9ugqw4k6mug9878frvqruthpcky8fhuxhxthgsn5cmn4qsr4t0t,49925.85641
rdx1qspcwpvrl9h8newq6hh6jq8jf0umvdxhaqec5epc9nt0re5k07y8dtgupxcgg,49890.65981
rdx1qsps6s7jhz09wky27kfrzhs44ax0637k7td43uqqjy73akrj0xxhzycz9jyrv,49874.38929
rdx1qsp0t8a47fzhmw5ldqc5ret2q8y7gs4t6ycr35rx2wa7gkjz3zr2peg50txvj,49711.04365
rdx1qsp4tr2a3a98v6efhkhcf9pkd852w4pflwfpqr2d3gr3dvjv3gfzyncgf5nma,49647.81431
rdx1qspstm2ztmvw0g99lww3ujgyskckd7ssr06wcs66yrks0kevzekkj5s9g7kla,49647.69659
rdx1qsptsjcyl0h0quzxwlskfukx7wcv0fh63wy4galkgg8h0e0ck4ljxaghgsrzm,49642.25168
rdx1qsp8tc20mlh4jcltq3ffuu8cqgyd5fygcxumvvug74shj5huvxf87fcdxg625,49579.95262
rdx1qspu9n2e39fj494yhngwy94ua48p4h9kuku6rxnhm97dwm4a6w05pdq7agtk0,49560.18223
rdx1qspjs8u2gxczaswewmar4tqjna8tsy0dal3ma2n3l5awq0xuwswr2rsunz3t0,49558.70024
rdx1qspl04tpazk5wx775tv0wlkeu8f0an0fhs4rl4ql5spvsgtuspp37wc00jccq,49341.33789
rdx1qspjkszhfa4ne7u4h2mk7yaq5rljr69sjnqhy2s9ylqmqz8ysn6ff7qwqxazk,49311.26717
rdx1qspc9dsmvavtzzkex4ea2gjey2ftlghthrexp8effa6esakjccs877sv6c7wt,49271.29511
rdx1qspfv0t8vmsykhs0awvrjzeaenxvgkyh6yn0mp9a0mcty0ttm4jr54g47d6rn,49255.49538
rdx1qspe5dgs4e4wvjractfgndvsaqlq4y2lws0xwqkld6yrxa39wlqjx5s7nxv4m,49183.76157
rdx1qspf9hxpuhc6cr50tg2f8qyg6pxgluj2hdnlv2gww7xvvnqwyld23fqw5xjmd,49177.36004
rdx1qsp5deajfz284fkhas4z5er5uwefma0f48mnrjwuj9vnazezmu60dnsc0extq,49055.57631
rdx1qspysyu9plf9qtehuuunnr9lffavkhs595t5yf2gnx9y4s049p4x8gggg32ta,48932.73157
rdx1qsp9u6eu3ye9lj47zlg5sj3zgaphsy9edcazm2y2puhlza2hm0kx2xgs04gqv,48912.80897
rdx1qsp3gjx9hwdgh8j77qe5tdsc3766nhs6wq72pjsnnx9vn0kel8sldpcd90pya,48897.79389
rdx1qspl7tmzu6ta0uv8uxdllx6j9744g9nxxxj67tl50ddwg6sw8ll8t2cfcg4ya,48889.31181
rdx1qspxufehg7nq7l2qpgmfzq4y9ey5zj0x34yru94lc2gdztjz23wlresg09njk,48874.87076
rdx1qsp9xe6a03a0aum2k89e66qz4yuy66frc9etw3u6s98yj8r60fdn3vstezq50,48833.02823
rdx1qsph5l8dm9fpg5rz233hkl9gpdfmu5txws5jxr05yrncglt5zgr64ucrzpy2k,48814.42344
rdx1qspz5547as5cfvdkuglfnzdhkd6phh3w8g9dqn59j5unetf7lhh7u7s93a8t5,48811.59811
rdx1qspsvlxkt83zty8968judlk4lj7p77ez3hct700hyqnxf4a26m3ykcsj83rhd,48798.04357
rdx1qsplsfh5ndh9y0rtx64alcp3sa8u9574rmjht426amslc879x42ap3s6clteq,48772.2092
rdx1qspnarx5fdjzn0rlrjc6es2upklydlfrnhje6t97elns9nes8kqhxes8sj0e7,48648.87929
rdx1qspjwd6la8rsdfc0f32tczmy6665lfgzhu9wtjxtrxrqprm3dqu297g4qh3sp,48575.35519
rdx1qspnw9mhksj922kvdwn27tp8rhcxlt0hycnz9cnl7svxky2ctj0lcpq35hajy,48475.88379
rdx1qspq77h7jzfpv04y8ug4gsxc7vejfjpd2297awyn08ej6eqv62mmmggascasx,48275.17649
rdx1qspmgpdzm8mgrvymfqjtn3045pv26spzav068kqdssxfz9gqatlhyac9jgkzc,48137.8602
rdx1qspaz6gqyeukw3zjvvylr7nmnugdkteqw4f2fypfdpjgarxhucysghqrxgzfn,48098.38244
rdx1qsp3dzuyx45cxlcyekqwja0aqusup6kk2n3tnvmryeuzazre837skcs8h9vft,48053.94771
rdx1qspakn5303ad5a4nsvhe3qx9hrghwtapapr90gmvgc6x46tzvnl5xgqt7q7lc,48007.86593
rdx1qspawkt8t73gstxlqr6efzfja2zge06r4n9qvwpynwnj6nukhq9kkpsp9dj35,47979.22697
rdx1qspssf99rpsdh4ylhq4nrnkl927smq6m3ezuqes50fwumfyck9zmm4cgv29ug,47970.20533
rdx1qspkvawyrz57nq58wxh6vlj0fprwvzhfksuf237nlytymzkt0pz6g2s7syrpn,47879.31345
rdx1qsp3w04p60cwras8nyrfncu5h0f074ppasuxrj476sq3df93ad9etxq60955t,47862.42764
rdx1qspck0vpgh6yjag6fgpzar3vgng095psdrdn8yex98775gk2a0dsp3gyt0frl,47827.64096
rdx1qspwhuqe3sqzjmgfd8ekckvzg2gxakd588f406ws2rkwxghx4a3ad3qsmx85l,47802.19149
rdx1qspllqfhqcxvj4tj6d9vljl0q2gs472zc7qgx56mm5nlth3l52mnkhq5yzfhw,47758.14054
rdx1qsp2ar6q9kx9fks8cvdvy8fhphuapth6vgxjwqjlgxncetp8dgk24vs0jyt9j,47600.93116
rdx1qsp0vwcm6wazyzjjpjul30e7x6k03h5rn8at3c82nystld68vmgw0jgxypwh6,47582.07812
rdx1qspm2dru2tfrk0qxh6rz3nv4sxh7tcvlcf66s2p2qsvsqup2aynrhhsvdcmcl,47529.68011
rdx1qspkaud6nzkefwnfuqx2tekt7y6s6n3xlya3w7g70qjzamtmmux9efqmv2qkl,47507.69504
rdx1qspzkharuq2jts07p9slahf2554d3vhjje8wglgppy22gk2g63xzm3cxw3gmx,47482.50744
rdx1qsptd52lns4xk9d5x4ttsxzuda9d9325chwnjjxkaese66xls4qj7mc3vd4m2,47466.45494
rdx1qspafunjzkstj2wf2z8dtkcj5x30ry60df40qjvmcuqf0ch82dghztsvuczn8,47451.80642
rdx1qspp5gcmjgraeq5zdwuklyms6pl9d239y8tqaed9sutw5d79277dgrsnu8yf7,47341.59788
rdx1qspu86zv474yyhzsj2daw64n7sgy0m0dqrypuq0r4rhk4p52du2y88czsafmp,47321.03245
rdx1qspq3tvc54w0fvfyc8s0j7d3mh53jnayfrrmrneur22txywmgdt30vc82f7ty,47282.89019
rdx1qsp9u8l6l7q4pugafqxgj4eerh3c9e97aasr6x84xnr0ul5kalzef4sxn70rs,47268.12189
rdx1qsppzrzmqzc5k046lhq3paf5p3884n7entsnhwap8tnqwnv2elz972q87v3qp,47267.73695
rdx1qspur54ssd68ykmyyg02yefrmrrnlqqf09xn0j32usnsrwm2znwseasg0ezw5,47247.05695
rdx1qspyscwv5y5aqdz6t38kcy0803ffxhwpcy59qcl6ld0ds5nnmgwp63sjg8rkg,47199.17975
rdx1qsp8cagwck8mfe9zlydlp5cd25wkfa8fmh096h5pwacz7yfkusv3yhsm7rvrc,47195.38293
rdx1qsp06z3nhm6my2r04vcmhk09dautf9xqf7htj3yvctxhsd6n8wau29ghmdgmr,47121.32398
rdx1qsp7gp709plpv3gsnh68te4696533g54ygdyz9568q0mnatdtd88pzqky6pdt,47094.55356
rdx1qspd0huy2v7umvfxqj2adzpkda3klgs6eqvvrf07a5k26r6nt96rw4qvvxuv5,47082.58485
rdx1qspxwva5qsl5satdncrn0cy4n96k5jjhpkyq0jpw47ctctezepkvu2cu6zka5,47053.46687
rdx1qsp64hxg5gxvarh32xq6h4m0fdzwx9ruz7sr5udh6pu3purzwdavrnsgc236q,47019.493
rdx1qsp8r86lu6595ejruumtuk7nevccth0p68cxeald5ypxhwvnqm3rdfqle4rrf,47010.3433
rdx1qsphwux6lagv4eyjdddkmpdjz0jgv8x5j5zj00mhdxt43c3e98vw0tqh855t7,47007.65694
rdx1qsp2qsmsqkcgh0q0j8xhq2pzyeehegjxq9rg3qr8qwvj55hxklgzewstv02l4,46981.26413
rdx1qsprk4r24ljyyjpvx0kx72weld3nwawxfk0lkpp4gc3mqqhmxlkkqjckw566a,46959.88425
rdx1qsprkjumwpntykzdmzazyyq38wsprs7an9anc0m7n3t6q7q50lsx4csr4njsk,46911.05122
rdx1qsp3cux8f3yljrpahqs9379c98m5c8etducr87yftu5rffn6axu0juq02q3dn,46888.4341
rdx1qspduga4tdjf95ffgg9tg7nxg9p8k3ntk2dx5hh5ztsl64v7346twrgzc02wz,46851.60492
rdx1qsp3spcdjp5t0jp64xmfvfgnamezyp8zh98xwt6c9wg66em0q8ah3csxgh9q7,46805.79974
rdx1qspax0ea3udyutxxwaq8fvxsdz8g8srntvt9k7q23s45sr5rd5cdevcfxu74r,46782.69097
rdx1qspszf39j0h7s7rnt8r6e4xrsd53yl5d4pgznmcgej5lpe2cvcuj2pgj53fw0,46774.68405
rdx1qsp8zu07cg7ua75hgeupzqkvfzw04tgsstnlfyc8glwpp5qjw00nglsrz8ts9,46769.12693
rdx1qspemz669d3v2y492x32gky92ue03u66dclr3j42rpn5yawu2cpjv2gdj6t78,46744.76985
rdx1qsplm2mxtqp2efzvlgeh6v0hg3l62rzunna6rlkrgetwcr3u5hvpxlgeaf748,46675.22485
rdx1qspqv7q94at0j0yucqph6tceynt7x5aetrvprh8yfgaluzkl4kxmnnq0ya4j0,46624.09173
rdx1qsp7lxeazjqm97m9an3cyqwvwm0jn74k7rdsz2nuucxaxzwg5mvgk8q5ju69k,46608.10238
rdx1qspsvfr2y6xgcs8yg9d5awve6seg2eelss87xu5kyakvq4m373kvv5ccyspaz,46598.16688
rdx1qspulwfhqsyc0fmn00w5ga9yf5ve4ay07xdgjj4kvrafmxe7axaz84c5u5nsg,46552.33997
rdx1qspwlyx7hkyxh3exx20cx3jfkyph0ermtrmely4lp7vmsn6a7vfhw4q0a2gw7,46544.16003
rdx1qsplv0tj2vua4phcxjch0pn6fm5ttge574g2t4m9skpf8kpljh03fvqudr4jv,46522.45748
rdx1qsptrsr97z3s3mjp4w034cgp947z8avk8tma3hzxpcsmulet3r7ffggrtx3mf,46436.83914
